0,1
0.0109091,0.0481691
0.614545,1
0.614545,1
0.00363636,0.00209667
0.614545,1
0.614545,1
0.614545,1
0.0109091,0.0305118
0.0109091,0.0305118
0,5.20874e-05
0.0109091,0.0305118
0,5.20874e-05
0,5.20874e-05
0,5.20874e-05
0.0363636,0.012708
0.614545,1
0.0254545,0.0112251
0.614545,1
0.0363636,0.012708
0.614545,1
0.614545,1
0.614545,1
0.0218182,0.010785
0.614545,1
0.0109091,0.0481691
0.08,0.199776
0.614545,1
0.0218182,0.010785
0.0109091,0.0305118
0.0109091,0.0481691
0.0145455,0.00375347
0.0145455,0.00375347
0.614545,1
0.614545,1
0.0145455,0.00375347
0.0109091,0.0481691
0.614545,1
0.08,0.199776
0.0218182,0.010785
0,2.98291e-05
0.0327273,0.00261815
0.0109091,0.0481691
0,5.93554e-05
0.0145455,0.00375347
0.0327273,0.00261815
0,0.000588708
0.0109091,0.0481691
0.0218182,0.010785
0.614545,1
0.0218182,0.010785
0.0109091,0.0305118
0.0109091,0.0481691
0,5.93554e-05
0.0109091,0.0481691
0.08,0.199776
0,0.000588708
0,0.000588708
0.0109091,0.0481691
0.0109091,0.0481691
0.0145455,0.00375347
0.0145455,0.00492831
0.0327273,0.00261815
0.08,0.199776
0.0327273,0.00261815
0.0327273,0.00261815
0.08,0.199776
0.0436364,0.0123918
0.08,0.199776
0.0436364,0.0123918
0.236364,0.077549
0.614545,1
0.0254545,0.0112251
0.0218182,0.010785
0.0363636,0.00906093
0.0218182,0.010785
0.0109091,0.00667112
0.00363636,0.00800283
0.0109091,0.00667112
0.0109091,0.00667112
0.0109091,0.00667112
0,2.5438e-05
0.0218182,0.010785
0.00363636,0.00800283
0.0218182,0.010785
0,2.5438e-05
0.12,0.0667863
0.0109091,0.00667112
0,2.5438e-05
0.08,0.199776
0.0109091,0.00667112
0.0254545,0.0112251
0.0218182,0.010785
0.0218182,0.010785
0.08,0.199776
0.00363636,0.00356511
0,5.93554e-05
0.0109091,0.0481691
0,0.0021748
0.614545,1
0.0145455,0.00492831
0.0109091,0.0481691
0.236364,0.077549
0.0109091,0.0481691
0.08,0.199776
0.00727273,0.00635451
0.0109091,0.0130988
0.0254545,0.00186364
0.0254545,0.00186364
0.04,0.560486
0.04,0.560486
0.00363636,0.00800283
0.614545,1
0.00363636,7.35885e-05
0.0290909,0.00636026
0.0327273,0.829434
0.0327273,0.829434
0.4,0.00459005
0.00363636,0.00800283
0.0327273,0.00956484
0.0327273,0.829434
0.0290909,0.00636026
0.0327273,0.829434
0.04,0.560486
0.00727273,0.00635451
0.08,0.199776
0.00727273,0.00635451
0.0509091,0.0247889
0.0254545,0.00186364
0.0254545,0.00186364
0.04,0.560486
0.0290909,0.00636026
0.08,0.199776
0.4,0.00459005
0.0509091,0.0247889
0.0109091,0.0305118
0.08,0.199776
0.0581818,0.0114718
0.00363636,0.00149645
0.08,0.199776
0.0327273,0.829434
0.00363636,0.00167467
0.236364,0.077549
0.0145455,0.00426662
0.00363636,0.000105235
0.08,0.199776
0.0145455,0.00151992
0.0327273,0.00956484
0.0327273,0.00956484
0.236364,0.077549
0.04,0.560486
0.00363636,0.00167467
0.0145455,0.00426662
0.00363636,0.00149645
0.00363636,0.00800283
0.0509091,0.0247889
0.0109091,0.0130988
0.00363636,0.00800283
0.0327273,0.829434
0.0581818,0.0114718
0.08,0.199776
0.0327273,0.829434
0.614545,1
0.00727273,0.000536469
0.04,0.560486
0.4,0.00459005
0.00727273,0.00101752
0.4,0.00459005
0.0290909,0.00636026
0.00727273,0.00635451
0.00727273,0.00101752
0.08,0.199776
0.0109091,0.0305118
0.08,0.199776
0.00727273,0.000536469
0.614545,1
0.0145455,0.00375347
0.00363636,0.00356511
0.0581818,0.0114718
0.614545,1
0.08,0.199776
0.0145455,0.00426662
0.08,0.199776
0.08,0.199776
0.614545,1
0.00363636,0.000105235
0.08,0.199776
0.0181818,0.0051409
0.0290909,0.088547
0.236364,0.077549
0.0181818,0.0051409
0.0327273,0.829434
0.0290909,0.00269734
0.0290909,0.00199946
0.08,0.199776
0.0290909,0.088547
0.0290909,0.00269734
0.236364,0.077549
0.614545,1
0.236364,0.077549
0.614545,1
0.00363636,0.00216072
0.0581818,0.0114718
0.236364,0.077549
0.614545,1
0.0290909,0.088547
0.0145455,0.00131945
0.08,0.199776
0.236364,0.077549
0.0145455,0.03009
0.0145455,0.03009
0.0290909,0.00269734
0.614545,1
0.0145455,0.00131945
0.0109091,0.0130988
0.00363636,0.00216072
0,0.00122587
0.0109091,0.0481691
0.00727273,0.00635451
0.0109091,0.0481691
0.236364,0.077549
0.00727273,0.00635451
0.614545,1
0.0327273,0.829434
0,4.11854e-05
0.08,0.199776
0.0327273,0.829434
0.0218182,0.0214632
0.0218182,0.0214632
0,4.11854e-05
0,4.11854e-05
0.08,0.199776
0.0218182,0.0214632
0.0218182,0.0214632
0.0218182,0.00193571
0.0218182,0.0214632
0,4.11854e-05
0,4.11854e-05
0.0327273,0.829434
0,4.11854e-05
0.0254545,0.0112251
0.0109091,0.0130988
0.0327273,0.829434
0.0109091,0.0481691
0.0327273,0.829434
0.0109091,0.0130988
0.0109091,0.0130988
0,4.11854e-05
0.0327273,0.829434
0,4.11854e-05
0.0218182,0.0219329
0.0109091,0.0481691
0.0327273,0.829434
0.0218182,0.00193571
0,4.11854e-05
0.0218182,0.0219329
0.08,0.199776
0.0218182,0.0214632
0.08,0.199776
0.0327273,0.829434
0.0109091,0.0130988
0.00363636,0.000105235
0.08,0.199776
0.4,0.00459005
0.08,0.199776
0.0509091,0.0247889
0.0145455,0.03009
0.0145455,0.03009
0.0327273,0.829434
0.00363636,0.00800283
0.0145455,0.00375347
0.0290909,0.00636026
0.00363636,0.00356511
0.08,0.199776
0.0290909,0.00269734
0.00363636,0.00167467
0.00727273,0.000536469
0.00727273,0.00248142
0.08,0.199776
0.4,0.00459005
0.00363636,0.000105235
0.00727273,0.00635451
0.0327273,0.829434
0.0145455,0.00375347
0.00363636,0.00279818
0.0109091,0.0481691
0.0436364,0.0123918
0.0145455,0.00151992
0.236364,0.077549
0.0109091,0.0481691
0.08,0.199776
0.0109091,0.0481691
0.0145455,0.00131945
0.236364,0.077549
0.00363636,0.00279818
0.0145455,0.00131945
0.236364,0.077549
0.236364,0.077549
0.0327273,0.829434
0.614545,1
0.0290909,0.088547
0.08,0.199776
0.236364,0.077549
0.0327273,0.829434
0.0145455,0.03009
0.00727273,0.00635451
0.0145455,0.03009
0.0181818,0.0051409
0.00727273,0.00635451
0.0290909,0.088547
0.0218182,0.000699242
0.0181818,0.0051409
0.236364,0.077549
0.0109091,0.0481691
0.236364,0.077549
0.00363636,0.00279818
0.0290909,0.088547
0.08,0.199776
0.236364,0.077549
0.0290909,0.088547
0,0.00122587
0.236364,0.077549
0.0581818,0.0114718
0.0327273,0.829434
0.0436364,0.0123918
0,0.0021748
0.614545,1
0.236364,0.077549
0.0254545,0.0112251
0.0254545,0.0112251
0.0363636,0.00906093
0.0254545,0.0112251
0.236364,0.077549
0.12,0.0667863
0.0254545,0.0112251
0.614545,1
0.08,0.199776
0.0363636,0.00906093
0.08,0.199776
0.0218182,0.010785
0.0218182,0.010785
0.0218182,0.010785
0.0109091,0.00667112
0.0109091,0.00667112
0.00363636,0.00800283
0.236364,0.077549
0.00363636,0.00800283
0.0218182,0.010785
0.00363636,0.00800283
0.0327273,0.00261815
0.0327273,0.00261815
0.236364,0.077549
0.0109091,0.00667112
0,0.0021748
0.00363636,0.00800283
0.12,0.0667863
0,2.5438e-05
0.12,0.0667863
0.0327273,0.00261815
0.614545,1
0.614545,1
0.0218182,0.010785
0.614545,1
0.00363636,0.000227731
0.00363636,0.000227731
0.0218182,0.010785
0.12,0.0667863
0.00363636,0.00209667
0.00363636,0.00209667
0.0218182,0.0219329
0.614545,1
0,0.000588708
0.614545,1
0.614545,1
0.614545,1
0.0218182,0.0219329
0.0145455,0.00426662
0,2.98291e-05
0.00727273,0.0200901
0,2.98291e-05
0.0218182,0.010785
0.0254545,0.0112251
0.614545,1
0.08,0.199776
0.0109091,0.00667112
0,5.451e-06
0,0.000224097
0.0218182,0.00398953
0,0.000224097
0.0327273,0.829434
0.08,0.199776
0.614545,1
0.0145455,0.00426662
0.0327273,0.829434
0.0218182,0.0219329
0.614545,1
0.0218182,0.0219329
0.0254545,0.0113702
0.614545,1
0.00727273,0.00635451
0.614545,1
0.0254545,0.0113702
0.614545,1
0.0436364,0.0123918
0.00363636,0.00356511
0.04,0.560486
0.0327273,0.829434
0.0327273,0.829434
0.0327273,0.829434
0.00727273,0.0769724
0.0327273,0.829434
0.0327273,0.829434
0.0218182,0.000699242
0.0436364,0.0123918
0.00727273,0.0133466
0.0290909,0.088547
0.0327273,0.00956484
0.00727273,0.0133466
0.00363636,0.000447891
0.0363636,0.00170147
0.614545,1
0.0145455,0.00131945
0.0327273,0.00261815
0.0509091,0.0247889
0.0327273,0.00261815
0.0109091,0.0559886
0.0145455,0.00131945
0.614545,1
0.0109091,0.0559886
0.0654545,0.00145027
0.614545,1
0.0145455,0.00131945
0.0145455,0.00375347
0.614545,1
0.614545,1
0.0327273,0.00261815
0.614545,1
0.614545,1
0.12,0.0667863
0,1.817e-05
0.0145455,0.00151992
0.0145455,0.00426662
0.614545,1
0.236364,0.077549
0.00363636,0.000447891
0.00727273,0.000536469
0.00727273,0.000536469
0.00363636,0.00356511
0.0654545,0.00145027
0.236364,0.077549
0.0218182,0.010785
0.0109091,0.0559886
0.0145455,0.00426662
0.0836364,0.0506182
0.00727273,0.000536469
0.0363636,0.00170147
0.00363636,0.00356511
0.0581818,0.0114718
0.236364,0.077549
0.0581818,0.0114718
0.00363636,0.00356511
0.614545,1
0.0145455,0.00131945
0.614545,1
0.0109091,0.0481691
0.0218182,0.010785
0.08,0.199776
0.614545,1
0,0.00193965
0.0218182,0.010785
0.614545,1
0.0509091,0.0247889
0.0145455,0.00426662
0.12,0.0667863
0.0218182,0.010785
0.0218182,0.000699242
0.614545,1
0.0109091,0.0481691
0.0218182,0.010785
0.0509091,0.0247889
0.0109091,0.0481691
0.614545,1
0.0145455,0.00426662
0.0109091,0.0559886
0.0581818,0.0114718
0.614545,1
0.0145455,0.00151992
0,0.00193965
0.0145455,0.00426662
0.0218182,0.010785
0,0.00193965
0.0218182,0.010785
0.614545,1
0.0218182,0.010785
0.0109091,0.0559886
0.0109091,0.0481691
0.0836364,0.0506182
0.614545,1
0.0109091,0.0559886
0,0.00193965
0.0109091,0.0559886
0,1.817e-05
0,1.817e-05
0.0218182,0.010785
0.0218182,0.0140247
0.0327273,0.829434
0.0290909,0.00199946
0.0363636,0.00906093
0.08,0.199776
0.08,0.199776
0.00363636,0.00800283
0.0363636,0.00906093
0.0581818,0.0114718
0.00727273,0.000536469
0.08,0.199776
0.0109091,0.0130988
0.0145455,0.03009
0.00727273,0.000536469
0.0836364,0.0506182
0.0254545,0.00186364
0.836364,0.00927306
0.836364,0.00927306
1,0.0108054
0.0836364,0.0506182
0.836364,0.00927306
0.614545,1
1,0.0108054
1,0.0108054
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.0254545,0.00670231
0.0254545,0.00186364
0.0836364,0.0506182
0.4,0.00459005
0.0218182,0.0219329
0.0218182,0.0219329
1,0.0108054
0.0254545,0.00186364
0.0836364,0.0506182
0.614545,1
0.0836364,0.0506182
0.0218182,0.0219329
0.0836364,0.0506182
0.0218182,0.0219329
0.4,0.00459005
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.836364,0.00927306
0.4,0.00459005
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0690909,0.000734068
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0363636,0.000410945
0.0836364,0.0506182
0.0836364,0.0506182
0.0363636,0.000410945
0.4,0.00459005
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0363636,0.000410945
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.196364,0.00243039
0.836364,0.00927306
1,0.0108054
0.00727273,0.0200901
1,0.0108054
0.0836364,0.0506182
0.00727273,0.0200901
1,0.0108054
0.0690909,0.000734068
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.4,0.00459005
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.836364,0.00927306
1,0.0108054
1,0.0108054
1,0.0108054
0.836364,0.00927306
0.0836364,0.0506182
1,0.0108054
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
0.836364,0.00927306
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.00727273,0.0133466
0.836364,0.00927306
0.0836364,0.0506182
0.0254545,0.00186364
0.08,0.199776
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0436364,0.000532381
1,0.0108054
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.836364,0.00927306
0.4,0.00459005
0.836364,0.00927306
0.0290909,0.00636026
0.836364,0.00927306
0.0836364,0.0506182
0.614545,1
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.614545,1
0,0.00295702
0.0836364,0.0506182
0.08,0.199776
1,0.0108054
1,0.0108054
0.4,0.00459005
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.4,0.00459005
0.614545,1
0.0836364,0.0506182
0.614545,1
1,0.0108054
0.0836364,0.0506182
0.4,0.00459005
0.0836364,0.0506182
1,0.0108054
0.0181818,0.0103937
0.0836364,0.0506182
0.0836364,0.0506182
0.196364,0.00243039
0.0836364,0.0506182
0.196364,0.00243039
0.4,0.00459005
0.0327273,0.829434
0.0254545,0.0112251
0.0254545,0.0112251
0.0836364,0.0506182
0.0254545,0.0112251
0.0363636,0.000410945
0.0836364,0.0506182
0.0327273,0.829434
0.4,0.00459005
0.836364,0.00927306
0.0836364,0.0506182
0.4,0.00459005
0.0836364,0.0506182
0.836364,0.00927306
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.0218182,0.0136675
0.0836364,0.0506182
0.0218182,0.0136675
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.4,0.00459005
0.836364,0.00927306
0.0836364,0.0506182
0.0145455,0.00492831
0.0254545,0.00670231
0.836364,0.00927306
0.836364,0.00927306
0.0836364,0.0506182
0.0218182,0.0136675
0.0836364,0.0506182
0.236364,0.077549
0.836364,0.00927306
0.00727273,0.0133466
0.836364,0.00927306
0.236364,0.077549
0.0836364,0.0506182
0.236364,0.077549
0.614545,1
0.0836364,0.0506182
0.0836364,0.0506182
0.0181818,0.0103937
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.04,0.560486
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.00727273,0.0200901
1,0.0108054
0.836364,0.00927306
0.00727273,0.0133466
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
1,0.0108054
1,0.0108054
0.836364,0.00927306
0.0363636,0.000410945
1,0.0108054
0.0836364,0.0506182
0.0145455,0.00492831
0.0836364,0.0506182
1,0.0108054
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.836364,0.00927306
0.0836364,0.0506182
0.4,0.00459005
1,0.0108054
0.0836364,0.0506182
0.0363636,0.000410945
0.614545,1
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0145455,0.03009
1,0.0108054
1,0.0108054
0.614545,1
0.0836364,0.0506182
0.614545,1
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.836364,0.00927306
0.0836364,0.0506182
0.0836364,0.0506182
0.0690909,0.000734068
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.0836364,0.0506182
0.836364,0.00927306
0.0690909,0.000734068
0.0254545,0.00670231
0.0109091,0.0130988
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
1,0.0108054
0.0836364,0.0506182
0.836364,0.00927306
0.836364,0.00927306
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
0.0181818,0.00331587
0.0836364,0.0506182
0.4,0.00459005
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.0254545,0.00670231
0.0363636,0.012708
0.0836364,0.0506182
0.0145455,0.03009
0.0836364,0.0506182
0.00727273,0.0200901
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.0218182,0.0136675
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.0109091,0.0130988
0.0836364,0.0506182
0.0836364,0.0506182
0.0109091,0.0130988
1,0.0108054
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.836364,0.00927306
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.836364,0.00927306
0.0836364,0.0506182
0.00363636,7.35885e-05
0.0290909,0.00269734
0.0218182,0.0136675
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.0836364,0.0506182
0.836364,0.00927306
0.836364,0.00927306
0.836364,0.00927306
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.836364,0.00927306
0.0836364,0.0506182
0.0690909,0.000734068
0.196364,0.00243039
0.836364,0.00927306
0.836364,0.00927306
0.836364,0.00927306
0.0690909,0.000734068
0.0836364,0.0506182
0.0290909,0.00269734
0.0836364,0.0506182
0.4,0.00459005
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
1,0.0108054
1,0.0108054
1,0.0108054
1,0.0108054
1,0.0108054
1,0.0108054
1,0.0108054
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.614545,1
0.0836364,0.0506182
0.614545,1
0.4,0.00459005
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.614545,1
1,0.0108054
0.0836364,0.0506182
1,0.0108054
1,0.0108054
1,0.0108054
1,0.0108054
1,0.0108054
0.614545,1
1,0.0108054
1,0.0108054
0.836364,0.00927306
1,0.0108054
0.4,0.00459005
0.0690909,0.000734068
0.0363636,0.012708
0.614545,1
0.4,0.00459005
0.614545,1
0.0836364,0.0506182
1,0.0108054
0.00727273,0.0200901
0.00363636,0.000762232
0.0836364,0.0506182
1,0.0108054
1,0.0108054
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.614545,1
0.836364,0.00927306
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
1,0.0108054
0.836364,0.00927306
0.4,0.00459005
0.0836364,0.0506182
1,0.0108054
1,0.0108054
0.0654545,0.00145027
0.614545,1
0.836364,0.00927306
0.0836364,0.0506182
0.836364,0.00927306
0.0836364,0.0506182
0.0836364,0.0506182
0.196364,0.00243039
0.0690909,0.000734068
1,0.0108054
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.836364,0.00927306
0.836364,0.00927306
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.614545,1
0.614545,1
0.0836364,0.0506182
0.836364,0.00927306
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
1,0.0108054
0.614545,1
0.4,0.00459005
0.0836364,0.0506182
0.614545,1
0.0836364,0.0506182
0.0836364,0.0506182
0.836364,0.00927306
0.0218182,0.0136675
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.00363636,0.000762232
0.0836364,0.0506182
0.12,0.0667863
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0690909,0.000734068
0.0836364,0.0506182
0.0109091,0.0130988
0.614545,1
0.836364,0.00927306
0.0109091,0.0130988
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.4,0.00459005
0.0836364,0.0506182
0.0836364,0.0506182
0,0.00273398
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
0.236364,0.077549
0.614545,1
0.0836364,0.0506182
0.836364,0.00927306
0.4,0.00459005
0.0836364,0.0506182
1,0.0108054
0.0836364,0.0506182
0.236364,0.077549
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
1,0.0108054
0.196364,0.00243039
0.4,0.00459005
0.196364,0.00243039
0.4,0.00459005
0.0836364,0.0506182
0.0836364,0.0506182
0.236364,0.077549
0.4,0.00459005
0.0836364,0.0506182
0.0836364,0.0506182
0.0836364,0.0506182
1,0.0108054
0.0690909,0.000734068
1,0.0108054
0.196364,0.00243039
0.4,0.00459005
