AWq0zTe69vWtkBq6JLD9,6,38268,192.168.254.249,48578,24,2019-05-14T05:25:09.005Z,23,60,0,6,70,0,101,212,0,118,47,0,0.0,100.0,1319420,1319420,0
AWq0zTe69vWtkBq6JLEH,6,125,192.168.254.93,49900,24,2019-05-14T05:25:09.005Z,13,18,0,0,16,0,66,105,0,23,27,0,0.0,100.0,81879,81879,0
AWq0zTe69vWtkBq6JLEJ,6,472,192.168.254.239,49162,24,2019-05-14T05:25:09.000Z,66,16,0,53,90,0,26,223,0,215,46,0,0.0,100.0,512196,512196,0
AWq0zTe69vWtkBq6JLET,6,356,192.168.254.236,135,27,2019-05-14T05:25:09.005Z,170,140,0,35,237,0,90,627,0,521,81,0,0.0,100.0,6604330,6604330,0
AWq0zTfX9vWtkBq6JLFC,6,132,192.168.254.192,7680,19,2019-05-14T05:25:09.005Z,8,13,0,0,14,0,79,121,0,17,23,0,0.0,100.0,74174,74174,0
AWq0zTfh9vWtkBq6JLGm,17,384,192.168.254.77,137,0,2019-05-14T05:25:09.000Z,7,10,0,0,14,0,70,53,0,4,9,0,0.0,100.0,71267,71267,0
AWq0zTfX9vWtkBq6JLFM,6,3969,52.96.59.226,443,24,2019-05-14T05:25:09.005Z,11,1,0,0,0,0,0,59,0,50,13,0,0.0,100.0,59881,59881,0
AWq0zTfh9vWtkBq6JLHC,17,169,192.168.254.77,54364,0,2019-05-14T05:25:09.005Z,7,10,0,0,14,0,70,53,0,4,9,0,0.0,100.0,71267,71267,0
AWq0zTfX9vWtkBq6JLFa,6,479,192.168.254.90,50802,24,2019-05-14T05:25:09.005Z,4,13,0,4,5,0,74,69,0,7,15,0,0.0,100.0,44098,44098,0
AWq0zTfX9vWtkBq6JLFd,6,40,192.168.254.97,54323,16,2019-05-14T05:25:09.005Z,2,0,0,0,0,0,44,34,0,0,12,0,0.0,100.0,52893,52893,0
AWq0zTfX9vWtkBq6JLFf,6,479,192.168.254.90,50802,24,2019-05-14T05:25:09.005Z,4,13,0,4,5,0,74,69,0,7,15,0,0.0,100.0,44098,44098,0
AWq0zTfX9vWtkBq6JLFi,6,479,192.168.254.90,50802,24,2019-05-14T05:25:09.005Z,4,13,0,4,5,0,74,69,0,7,15,0,0.0,100.0,44098,44098,0
AWq0zTfh9vWtkBq6JLHo,6,119,192.168.254.90,50809,24,2019-05-14T05:25:09.005Z,4,13,0,4,5,0,74,69,0,7,15,0,0.0,100.0,44098,44098,0
